
NewRunAt  09/28/2020 11:30:33
,Time,RandomCTR;LinUCBCTR;LinUCBaccesses;LinUCBclicks;
data,1241161200,0.0315;0.0526315789474;95.0;5.0
data,1241161200,0.03225;0.0434782608696;207.0;9.0
data,1241161200,0.0326666666667;0.041935483871;310.0;13.0
data,1241161200,0.032125;0.0414634146341;410.0;17.0
data,1241161500,0.031;0.0375494071146;506.0;19.0
