
NewRunAt  09/28/2020 11:28:04
,Time,RandomCTR;LinUCBCTR;LinUCBaccesses;LinUCBclicks;
data,1241161200,0.0315;0.05;100.0;5.0
data,1241161200,0.03225;0.0424528301887;212.0;9.0
data,1241161200,0.0326666666667;0.0398773006135;326.0;13.0
data,1241161200,0.032125;0.0390804597701;435.0;17.0
data,1241161500,0.031;0.0337711069418;533.0;18.0
